"bogus","Timestamp","Year","Day","Month","CaptureTime","SpeciesName","Sex","Age","BandNumber","TrapID","Weather","BandingReport","RecaptureYN","RecaptureMonth","RecaptureDay","Condition","Release","Comments","DataEntryPerson","Weight","WingChord","Temperature","RecaptureOriginal","RecapturePrevious","TailLength"
".","3/30/2011 16:30:41","1980","26","3","8:00:00","Starling","M","AHY (After Hatch Year)","772-04617","M/T","Clear; light winds","check mark in record","no check","none","none","none","none","Iridescence: 8 mm.","Keith Bradley-Hewitt","82.2","","","","",""
".","3/30/2011 16:31:42","1980","26","3","17:00:00","Bluebird","M","AHY (After Hatch Year)","900-88058","E","Clear; light winds","check mark in record","no check","none","none","none","none","Paired (with next capture)?","Keith Bradley-Hewitt","34.5","101","","","",""
".","3/30/2011 16:33:00","1980","26","3","17:00:00","Bluebird","F","AHY (After Hatch Year)","900-88059","E","Clear; light winds","check mark in record","no check","none","none","none","none","Paired (with previous capture)?; flew away together","Keith Bradley-Hewitt","33.4","96","","","",""
".","3/30/2011 16:34:34","1980","27","3","7:00:00","Slate-colored Junco","M","AHY (After Hatch Year)","1460-65217","M/1","Snowing; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","20.6","79","","","",""
".","3/30/2011 16:35:30","1980","27","3","7:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65218","M/1","Snowing; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","19.7","77","","","",""
".","3/30/2011 16:37:50","1980","27","3","10:00:00","Tree Sparrow","U","AHY (After Hatch Year)","1460-65219","M/2","Snowing; calm","check mark in record","no check","none","none","none","none","hardly any veil","Keith Bradley-Hewitt","21.8","71","","","",""
".","3/30/2011 16:38:45","1980","27","3","13:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65220","E","Snowing; calm","check mark in record","no check","none","none","none","none","Moult","Keith Bradley-Hewitt","19.2","72","","","",""
".","3/30/2011 16:39:43","1980","27","3","13:00:00","Robin","M","AHY (After Hatch Year)","772-04618","E","Snowing; calm","check mark in record","no check","none","none","none","none","Black head","Keith Bradley-Hewitt","83.8","135","","","","91"
".","3/30/2011 16:41:02","1980","27","3","13:00:00","Downy Woodpecker","F","AHY (After Hatch Year)","1211-72784","M/2","Snowing; calm","check mark in record","no check","none","none","none","none","c=14.5 mm.","Keith Bradley-Hewitt","29.2","99","","","",""
".","3/30/2011 16:41:53","1980","27","3","14:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65221","M/T","Snowing; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","21.8","75","","","",""
".","3/30/2011 16:42:38","1980","27","3","15:00:00","Robin","M","AHY (After Hatch Year)","772-04619","E","Snowing; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","82.2","135","","","",""
".","3/30/2011 16:43:24","1980","27","3","15:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65222","M/1","Snowing; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","21.4","76","","","",""
".","3/30/2011 16:45:10","1980","27","3","16:00:00","Robin","M","AHY (After Hatch Year)","772-04620","E","Snowing; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","78.9","133","","","",""
".","3/30/2011 16:46:22","1980","27","3","16:00:00","Downy Woodpecker","M","AHY (After Hatch Year)","1211-72785","E","Snowing; calm","check mark in record","no check","none","none","none","none","bait","Keith Bradley-Hewitt","31.3","94","","","",""
".","3/30/2011 16:47:12","1980","27","3","17:00:00","Tree Sparrow","U","U (Unknown)","1460-64706","E","Snowing; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","19.3","","","","",""
".","3/30/2011 16:48:36","1980","27","3","17:00:00","White-breasted Nuthatch","M","U (Unknown)","900-88056","M/1","Snowing; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","23","","","","",""
".","3/30/2011 16:50:03","1980","29","3","8:00:00","Downy Woodpecker","M","U (Unknown)","1171-09966","M/2","Cloudy; light winds","no check mark in record","check or yes","6","none","none","none","none","Keith Bradley-Hewitt","26.7","92","","June 1977","",""
".","3/30/2011 16:50:55","1980","29","3","9:00:00","Tree Sparrow","U","U (Unknown)","1460-65203","E/Net","Cloudy; light winds","no check mark in record","check or yes","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/30/2011 16:51:49","1980","29","3","10:00:00","Black-capped Chickadee","U","U (Unknown)","1460-65180","E/Net","Cloudy; light winds","no check mark in record","check or yes","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/30/2011 16:52:36","1980","29","3","10:00:00","Black-capped Chickadee","U","U (Unknown)","1460-65198","E/Net","Cloudy; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","11","","","","",""
".","3/30/2011 16:53:27","1980","29","3","10:00:00","Black-capped Chickadee","U","U (Unknown)","1460-64712","E/Net","Cloudy; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","12.1","","","","",""
".","3/30/2011 16:54:47","1980","30","3","7:00:00","Hairy Woodpecker","F","AHY (After Hatch Year)","842-85092","M/1","Slightly-cloudy; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","69.2","126","","","",""
".","3/30/2011 16:55:55","1980","30","3","13:00:00","Downy Woodpecker","F","U (Unknown)","1211-72784","M/1","Slightly-cloudy; light winds","no check mark in record","check or yes","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/30/2011 16:57:31","1980","30","3","16:00:00","Black-capped Chickadee","U","U (Unknown)","1430-01571","E/Net","Slightly-cloudy; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","13","","","","",""
".","3/30/2011 16:58:27","1980","30","3","16:00:00","Slate-colored Junco","M","AHY (After Hatch Year)","900-88060","E/Net","Slightly-cloudy; light winds","check mark in record","no check","none","none","none","none","Moult","Keith Bradley-Hewitt","19.8","79","","","",""
".","3/30/2011 16:59:30","1980","30","3","18:00:00","Black-capped Chickadee","U","U (Unknown)","1460-65169","E/Net","Slightly-cloudy; light winds","no check mark in record","check or yes","none","none","Dead","none","Died in hand","Keith Bradley-Hewitt","","","","","",""
".","3/30/2011 17:00:51","1980","31","3","6:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65223","E/Net","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","68","","","","",""
".","3/30/2011 17:01:35","1980","31","3","6:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65162","E/Net","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","18.9","71","","","",""
".","3/30/2011 17:02:26","1980","31","3","8:00:00","White-breasted Nuthatch","F","U (Unknown)","900-88057","M/T","Clear; calm","no check mark in record","check or yes","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/30/2011 17:03:09","1980","31","3","9:00:00","Robin","F","AHY (After Hatch Year)","842-85093","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","75.2","","","","",""
".","3/30/2011 17:04:06","1980","31","3","14:00:00","Downy Woodpecker","M","U (Unknown)","1171-09966","M/T","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","27.5","91","","","",""
".","3/30/2011 17:04:54","1980","31","3","15:00:00","Black-capped Chickadee","U","U (Unknown)","1460-65002","E","Clear; calm","no check mark in record","check or yes","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/30/2011 17:05:57","1980","31","3","17:00:00","Slate-colored Junco","F","U (Unknown)","1460-65051","M/2","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","20.6","71","","","",""
".","3/30/2011 17:07:35","1980","1","4","7:00:00","Tree Sparrow","U","AHY (After Hatch Year)","1460-65224","M/T","Cloudy; calm","check mark in record","no check","none","none","none","none","V.V. narrow","Keith Bradley-Hewitt","20.9","72","","","",""
".","3/30/2011 17:08:44","1980","1","4","8:00:00","Tree Sparrow","U","U (Unknown)","1460-65182","M/2","Cloudy; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","18","","","","",""
".","3/30/2011 17:09:33","1980","1","4","9:00:00","Robin","M","AHY (After Hatch Year)","842-85094","E","Cloudy; calm","check mark in record","no check","none","none","none","none","General moult","Keith Bradley-Hewitt","80.7","131","","","",""
".","3/30/2011 17:10:14","1980","1","4","10:00:00","Tree Sparrow","U","AHY (After Hatch Year)","1460-65225","E","Cloudy; calm","check mark in record","no check","none","none","none","none","Moult","Keith Bradley-Hewitt","18.5","72","","","",""
".","3/30/2011 17:10:55","1980","1","4","16:00:00","Downy Woodpecker","U","U (Unknown)","1171-09966","M/T","Cloudy; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","28","","","","",""
".","3/30/2011 17:11:38","1980","1","4","17:00:00","Black-capped Chickadee","U","U (Unknown)","1460-64712","E","Cloudy; calm","no check mark in record","check or yes","none","none","none","none","moult","Keith Bradley-Hewitt","12.9","","","","",""
".","3/30/2011 17:12:25","1980","2","4","6:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65226","M/2","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","22.7","77","","","",""
".","3/30/2011 17:13:04","1980","2","4","6:00:00","Slate-colored Junco","M","AHY (After Hatch Year)","1460-65227","M/1","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","22.6","79","","","",""
".","3/30/2011 17:13:47","1980","2","4","7:00:00","Slate-colored Junco","M","AHY (After Hatch Year)","1460-65228","E/Net","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","20.7","79","","","",""
".","3/30/2011 17:14:34","1980","2","4","8:00:00","Starling","M","AHY (After Hatch Year)","842-85095","M/T","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","79.9","124","","","",""
".","3/30/2011 17:15:38","1980","4","4","8:00:00","Downy Woodpecker","F","U (Unknown)","1211-72784","M/1","Clear; moderate winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","27.8","","","","",""
".","3/30/2011 17:16:25","1980","4","4","10:00:00","Black-capped Chickadee","F","U (Unknown)","1460-65210","M/T","Clear; moderate winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","","","","","",""
".","3/30/2011 17:17:11","1980","4","4","16:00:00","White-breasted Nuthatch","F","U (Unknown)","900-88057","M/1","Clear; moderate winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","23.1","","","","",""
".","3/30/2011 17:18:08","1980","4","4","16:00:00","Song Sparrow","U","AHY (After Hatch Year)","890-30312","M/1","Clear; moderate winds","check mark in record","no check","none","none","none","none","moult","Keith Bradley-Hewitt","24.4","66","","","",""
".","3/30/2011 17:19:03","1980","5","4","6:00:00","American Goldfinch","M","AHY (After Hatch Year)","1460-65229","E/Net","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","14.4","73","","","",""
".","3/30/2011 17:19:53","1980","5","4","8:00:00","Robin","M","U (Unknown)","772-04567","A Net","Clear; light winds","no check mark in record","no check","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/30/2011 17:20:51","1980","5","4","10:00:00","Downy Woodpecker","U","U (Unknown)","1171-09966","M/T","Clear; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","27.3","","","","",""
".","3/30/2011 17:21:41","1980","5","4","10:00:00","Black-capped Chickadee","U","U (Unknown)","1460-64722","M/1","Clear; light winds","no check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","11.5","","","","",""
".","3/30/2011 17:22:32","1980","5","4","11:00:00","House Sparrow","M","AHY (After Hatch Year)","1201-68446","A/Net","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","27.9","76","","","",""
".","3/30/2011 17:23:24","1980","5","4","13:00:00","Black-capped Chickadee","F","U (Unknown)","1460-65080","A/Net","Clear; light winds","no check mark in record","no check","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/30/2011 17:24:26","1980","5","4","13:00:00","Black-capped Chickadee","M","AHY (After Hatch Year)","1460-65230","A/Net","Clear; light winds","check mark in record","no check","none","none","none","none","Moult","Keith Bradley-Hewitt","11.5","62","","","",""
".","3/31/2011 9:42:31","1980","6","4","8:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65231","E","Cloudy; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","19.1","75","","","",""
".","3/31/2011 9:44:30","1980","6","4","8:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65232","E","Cloudy; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","18.4","71","","","",""
".","3/31/2011 9:45:49","1980","6","4","8:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65233","E","Cloudy; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","22.1","76","","","",""
".","3/31/2011 9:46:36","1980","6","4","8:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65234","E","Cloudy; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","18.5","72","","","",""
".","3/31/2011 9:47:17","1980","6","4","8:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65235","E","Cloudy; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","19.1","73","","","",""
".","3/31/2011 9:48:07","1980","6","4","8:00:00","Black-capped Chickadee","U","U (Unknown)","1430-01571","M/1","Cloudy; light winds","no check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","12.4","","","","",""
".","3/31/2011 9:49:15","1980","7","4","11:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65236","M/T","Cloudy; drizzle; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","18.2","73","","","",""
".","3/31/2011 9:50:42","1980","7","4","16:00:00","Robin","F","AHY (After Hatch Year)","842-85096","E","Cloudy; drizzle; light winds","check mark in record","no check","none","none","none","none","Mate nearby","Keith Bradley-Hewitt","89.8","127","","","",""
".","3/31/2011 9:51:46","1980","7","4","16:00:00","Robin","M","U (Unknown)","772-04567","A","Cloudy; drizzle; light winds","no check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","78.5","","","","",""
".","3/31/2011 9:52:46","1980","8","4","7:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65237","E","Cloudy; moderate winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","17.8","73","","","",""
".","3/31/2011 9:53:36","1980","8","4","7:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65238","E","Cloudy; moderate winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","19.7","73","","","",""
".","3/31/2011 9:55:29","1980","8","4","7:00:00","Robin","M","U (Unknown)","772-04619","A","Cloudy; moderate winds","no check mark in record","no check","none","none","none","none","Predation in net by cat; re-banded on left leg: 842-85097; broken right leg re-set","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 9:56:15","1980","8","4","8:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65239","A","Cloudy; moderate winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","21.3","72","","","",""
".","3/31/2011 9:56:54","1980","8","4","11:00:00","Starling","U","U (Unknown)","842-85097","M/T","Cloudy; moderate winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 9:59:35","1980","8","4","13:00:00","Flicker","F","AHY (After Hatch Year)","1003-89926","E","Cloudy; moderate winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","129.5","155","","","",""
".","3/31/2011 10:00:22","1980","8","4","13:00:00","Tree Sparrow","U","AHY (After Hatch Year)","1460-65240","A","Cloudy; moderate winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","17.7","70","","","",""
".","3/31/2011 10:01:05","1980","8","4","16:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65241","A","Cloudy; moderate winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","wet","72","","","",""
".","3/31/2011 10:01:51","1980","8","4","16:00:00","Slate-colored Junco","U","U (Unknown)","1460-65238","A","Cloudy; moderate winds","no check mark in record","no check","none","none","none","(rel)","(rel)","Keith Bradley-Hewitt","wet","","","","",""
".","3/31/2011 10:02:55","1980","8","4","16:00:00","Black-capped Chickadee","U","U (Unknown)","1460-64726","A","Cloudy; moderate winds","no check mark in record","no check","none","none","Dead","none","Died in net","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 10:04:15","1980","10","4","18:00:00","Black-capped Chickadee","U","U (Unknown)","1460-64722","M/T","Cloudy; calm","no check mark in record","no check","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 10:05:13","1980","11","4","12:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65242","M/1","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","19.8","75","","","",""
".","3/31/2011 10:06:12","1980","11","4","12:00:00","Robin","F","AHY (After Hatch Year)","772-04562","M/1","Clear; calm","no check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 10:07:01","1980","11","4","18:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65243","M/C","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","19.2","70","","","",""
".","3/31/2011 10:07:56","1980","11","4","18:00:00","Tree Sparrow","U","AHY (After Hatch Year)","1460-65244","M/1","Clear; calm","check mark in record","no check","none","none","none","none","O.N.","Keith Bradley-Hewitt","17.6 (15.9)","76","","","",""
".","3/31/2011 10:08:50","1980","12","4","7:00:00","Tree Sparrow","U","AHY (After Hatch Year)","1460-65245","M/2","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","16.7","69","","","",""
".","3/31/2011 10:09:33","1980","12","4","7:30:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65246","M/2","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","18.8","71","","","",""
".","3/31/2011 10:10:18","1980","12","4","7:30:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65247","M/2","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","19.9","73","","","",""
".","3/31/2011 10:11:07","1980","12","4","11:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65250","M/T","Clear; light winds","no check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","20","72","","","",""
".","3/31/2011 10:11:57","1980","12","4","15:00:00","Song Sparrow","U","AHY (After Hatch Year)","890-30313","M/2","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","20.3","65","","","",""
".","3/31/2011 10:12:43","1980","12","4","15:00:00","White-breasted Nuthatch","M","AHY (After Hatch Year)","890-30314","M/T","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","22.4","92","","","",""
".","3/31/2011 10:13:42","1980","12","4","18:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65249","M/2","Clear; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","21.8","72","","","",""
".","3/31/2011 10:14:46","1980","13","4","10:00:00","Yellow-shafted Flicker","F","AHY (After Hatch Year)","1003-89927","E","Cloudy; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","120.2","153","","","",""
".","3/31/2011 10:15:40","1980","13","4","10:00:00","Field Sparrow","M","U (Unknown)","1340-33701","M/C","Cloudy; light winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","15.6","66","","","",""
".","3/31/2011 10:16:23","1980","13","4","10:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65248","M/C","Cloudy; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","21.6","73","","","",""
".","3/31/2011 10:17:12","1980","13","4","10:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65251","M/C","Cloudy; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","18.2","71","","","",""
".","3/31/2011 10:18:08","1980","13","4","10:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65252","M/C","Cloudy; light winds","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","18.5","70","","","",""
".","3/31/2011 10:19:12","1980","14","4","5:00:00","Downy Woodpecker","M","U (Unknown)","1211-72779","M/T","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","29.4","","","","",""
".","3/31/2011 10:20:07","1980","14","4","6:00:00","Slate-colored Junco","U","U (Unknown)","1460-65253","M/2","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","19.4","75","","","",""
".","3/31/2011 10:23:34","1980","14","4","6:00:00","Downy Woodpecker","M","U (Unknown)","1171-09966","M/2","Clear; calm","no check mark in record","check or yes","none","none","none","none","Worn band","Keith Bradley-Hewitt","26.8","","","","",""
".","3/31/2011 10:24:22","1980","14","4","8:00:00","Slate-colored Junco","U","U (Unknown)","1460-65250","M/2","Clear; calm","no check mark in record","check or yes","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 10:25:10","1980","14","4","14:00:00","Black-capped Chickadee","M","U (Unknown)","1460-64711","M/T","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 10:26:05","1980","14","4","18:00:00","Tree Sparrow","U","U (Unknown)","1460-64719","M/2","Clear; calm","no check mark in record","check or yes","none","none","none","none","O.N.","Keith Bradley-Hewitt","24.0 (22.3)","","","","",""
".","3/31/2011 10:27:15","1980","15","4","10:00:00","Slate-colored Junco","U","U (Unknown)","1460-65249","M/T","Clear; moderate winds","no check mark in record","check or yes","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 10:27:58","1980","15","4","13:00:00","Black-capped Chickadee","U","U (Unknown)","1460-65180","E","Clear; moderate winds","no check mark in record","check or yes","none","none","none","none","Moult","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 10:28:47","1980","15","4","17:00:00","Downy Woodpecker","M","U (Unknown)","1171-09966","M/T","Clear; moderate winds","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","27.5","90","","","",""
".","3/31/2011 10:29:58","1980","16","4","6:00:00","Tree Sparrow","U","AHY (After Hatch Year)","1460-65254","M/T","Clear; calm","check mark in record","no check","none","none","none","none","Med. veil","Keith Bradley-Hewitt","19.6","73","","","",""
".","3/31/2011 10:30:56","1980","16","4","6:00:00","Song Sparrow","U","U (Unknown)","890-30313","M/1","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","21.4","","","","",""
".","3/31/2011 10:31:34","1980","16","4","6:00:00","Field Sparrow","U","AHY (After Hatch Year)","1460-65255","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","12.6","62","","","",""
".","3/31/2011 10:32:18","1980","16","4","6:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65256","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","21.6","73","","","",""
".","3/31/2011 10:33:01","1980","16","4","6:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65257","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","20.9","72","","","",""
".","3/31/2011 10:33:45","1980","16","4","6:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65258","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","19.6","74","","","",""
".","3/31/2011 10:34:29","1980","16","4","6:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65259","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","21.3","73","","","",""
".","3/31/2011 10:35:10","1980","16","4","6:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65260","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","19.9","70","","","",""
".","3/31/2011 10:35:58","1980","16","4","8:00:00","Downy Woodpecker","U","U (Unknown)","1171-09966","M/T","Clear; calm","no check mark in record","check or yes","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 10:36:51","1980","16","4","8:00:00","Downy Woodpecker","U","U (Unknown)","1211-72785","M/T","Clear; calm","no check mark in record","check or yes","none","none","none","(rel)","none","Keith Bradley-Hewitt","","","","","",""
".","3/31/2011 10:38:21","1980","16","4","8:00:00","White-breasted Nuthatch","M","U (Unknown)","900-88056","M/T","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","22.9","","","","",""
".","3/31/2011 10:39:31","1980","17","4","5:00:00","Slate-colored Junco","U","U (Unknown)","1460-65253","M/T","Clear; calm","no check mark in record","check or yes","none","none","none","none","none","Keith Bradley-Hewitt","19.2","","","","",""
".","3/31/2011 10:40:26","1980","17","4","5:00:00","Fox Sparrow","U","AHY (After Hatch Year)","881-64806","M/1","Clear; calm","check mark in record","no check","none","none","none","none","Grey cap","Keith Bradley-Hewitt","33.3","85","","","",""
".","3/31/2011 10:41:14","1980","17","4","5:00:00","Slate-colored Junco","U","AHY (After Hatch Year)","1460-65261","M/1","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","18.7","73","","","",""
".","3/31/2011 10:42:02","1980","17","4","5:00:00","Fox Sparrow","U","AHY (After Hatch Year)","881-64807","M/1","Clear; calm","check mark in record","no check","none","none","none","none","Grey","Keith Bradley-Hewitt","37.1","88","","","",""
".","3/31/2011 10:42:47","1980","17","4","5:00:00","Fox Sparrow","U","AHY (After Hatch Year)","881-64808","E","Clear; calm","check mark in record","no check","none","none","none","none","V. grey","Keith Bradley-Hewitt","32.7","80","","","",""
".","3/31/2011 10:43:31","1980","17","4","5:00:00","Robin","M","AHY (After Hatch Year)","842-85099","E","Clear; calm","check mark in record","no check","none","none","none","none","Black cap; moult","Keith Bradley-Hewitt","88.2","134","","","",""
".","3/31/2011 10:44:11","1980","17","4","5:00:00","Song Sparrow","U","AHY (After Hatch Year)","890-30315","E","Clear; calm","check mark in record","no check","none","none","none","none","#581","Keith Bradley-Hewitt","17.6","59","","","",""
".","3/31/2011 10:45:09","1980","17","4","6:00:00","Tree Sparrow","U","AHY (After Hatch Year)","1460-65262","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","16.1","70","","","",""
".","3/31/2011 10:45:52","1980","17","4","6:00:00","Robin","M","AHY (After Hatch Year)","842-85100","E","Clear; calm","check mark in record","no check","none","none","none","none","grey cap","Keith Bradley-Hewitt","93","129","","","",""
".","3/31/2011 10:47:08","1980","17","4","6:00:00","Tree Sparrow","U","AHY (After Hatch Year)","1460-65263","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","18.8","74","","","",""
".","3/31/2011 10:47:45","1980","17","4","6:00:00","Slate-colored Junco","F","AHY (After Hatch Year)","1460-65264","E","Clear; calm","check mark in record","no check","none","none","none","none","none","Keith Bradley-Hewitt","20.3","71","","","",""
